prior_candidate_id,decoded_selfies,decoded_smiles,canonical_smiles,is_rdkit_valid,selected_for_property_oracle
229,[C][C][/C][Branch1][C][F][Branch1][C][O][=C][Branch1][#Branch2][C][=C][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][/C][=C][/C][Ring1][=Branch2],CC/C(F)(O)C(C=CC(=O)COC)(O)/C=C/C,C/C=C/C(O)(C=CC(=O)COC)C(O)(F)CC,True,True
230,[C][C][C][C][C][C][=C][C][=C][C][Branch1][Ring1][C][O][=C][Ring1][Branch2][C][=Branch1][C][=O][O][C][Branch1][Ring1][C][C][=C][C][Ring1][Branch2][Branch1][C][O][=C][Ring2][Ring1][C][N][P][C][=C][Branch1][C][Cl][C][=C][Ring1][=Branch2],CCCCCC1=CC=CC(CO)=C1C(=O)OC(CC)=CC(O2)CNPC=C(Cl)C=C2,CCCCCc1cccc(CO)c1C(=O)OC(=CC1CNPC=C(Cl)C=CO1)CC,True,True
231,[C][O][C][=Branch1][C][=O][C][Branch1][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][C][Branch1][=Branch2][C][Branch1][C][C][=C][C][Branch1][C][F][Branch1][=Branch2][C][=C][S][C][Ring1][Branch1][=O][C][=N][Ring1][O][C][Branch1][C][F][=C][Ring2][Ring1][Ring1][O],COC(=O)C(O)C(=O)C=CC=C(C(C)=CC(F)C=CSC=O)NC(F)=CO,COC(=O)C(O)C(=O)C=CC=C(NC(F)=CO)C(C)=CC(F)C=CSC=O,True,True
232,[C][C@@][C][C][=C][N][C][=C][C][=C][Branch2][Ring1][Ring2][N][C][C][=Branch1][C][=O][C][C@@H1][Ring1][Ring1][C][=C][N][=C][C][=C][Ring1][=Branch1][=C][C][Branch1][C][C][=C][Ring1][Branch2][N][C][Ring2][Ring1][Ring1][=O][C][=C][Ring2][Ring1][#Branch2][C][C][O],C[C@@]CC=CNC=CC=C(NCC(=O)C[C@@H1]C1=CN=CC=C1C)C(C)=CNC=O,C[C]CC=CNC=CC=C(NCC(=O)C[CH]c1cnccc1C)C(C)=CNC=O,True,True
233,[C][C][O][C][C][N][Branch1][#Branch2][C][C][N][Ring1][#Branch1][C][=Branch1][C][=O][C][=Branch2][Ring1][=C][=C][C][=Branch1][Ring2][=C][C][=N][C][=C][Branch1][C][F][C][=C][S][Ring1][=Branch2][=Branch1][C][=O][C][=C][Ring1][=N][Cl][C][Ring2][Ring1][C],CCOCCN(CCNC=O)C=CC(=C1C=N)C=C(F)C=CS1(=O)C=CCl,CCOCCN(C=CC1=C(C=N)[SH](=O)(C=CCl)C=CC(F)=C1)CCNC=O,True,True
234,[C][C][=C][N][Branch1][C][C][C@H1][C][Branch2][Ring1][#Branch1][O][C][C][=N][C][=C][Branch1][C][O][C][C][=C][C][=N][C][=C][Ring1][Branch2][C@H1][Ring1][#Branch2][C][=Branch1][C][=O][/C][Branch1][C][C][C][=C][Branch1][#Branch2][C][=C][C][=Ring2][Ring1][Branch1][O],CC=CN(C)[C@H1]C(OCC=NC=C(O1)CC=CC=NC=C1[C@H1]C)(O)/C(C)C=CC=CCO,C[CH]C1=CN=CC=CCC(=CN=CCOC(O)([CH]N(C)C=CC)C(C)C=CC=CCO)O1,True,True
235,[O][=C][N][=C][C][=C][N][C][Branch1][C][Cl][C][=Branch1][C][=O][C][N][Branch1][=Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=N][=C][Branch1][#Branch2][C][C][Branch1][C][O][C][C][C][=O][C][Ring1][Ring2],O=CN=CC=CNC(Cl)C(=O)CN(CC1=CC=CC=C1)C=C(CC(O)CC2C=O)C2,O=CN=CC=CNC(Cl)C(=O)CN(C=C1CC(O)CC(C=O)C1)Cc1ccccc1,True,True
236,[C][C][Branch1][C][C][C][Branch1][#C][C][N][C][Branch1][C][N][C][=N][C][=C][Branch1][C][Cl][C][=C][Branch2][Ring1][#Branch1][C][=C][C][=N][Ring1][#Branch1][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][=C][Branch1][C][F][C],CC(C)C(CNC(N)C=NC=C(Cl)C)=CC=CC=N,CC(Cl)=CN=CC(N)NCC(=CC=CC=N)C(C)C,True,True
237,[C][C][C][=N][O][P][=Branch1][Ring2][=C][Branch1][C][O][C][=Branch1][C][=O][C@H1][Branch1][C][Br][C][=C][C][Ring1][#Branch2][C][=C][NH1][C][Branch1][Ring1][C][S][C][=Branch1][C][=O][C][Ring2][Ring1][Branch2][=Ring1][=C][C][=C][Ring1][=Branch2],C1CC=NOP2(=CO)C(=O)[C@H1](Br)C=CC2C=C[NH1]C(CS)C(=O)C1,O=C1CCCC=NOP2(=CO)C(=O)[C@H](Br)C=CC2C=CNC1CS,True,True
238,[C][C][O][C][C][Branch2][Ring1][C][=N][C][Branch2][Ring1][=C][C][=C][NH1][C][=Branch1][C][=O][C][=Branch1][C][=O][C@][Branch1][C][C][=C][Branch1][C][C][C][#N][C][=C][Ring1][#Branch1][Ring2][Ring1][C][=C][Branch1][C][F][O][C][C][=C][Ring2][Ring1][=Branch1][C],CCOC1C(NCC=C[NH1]C(=O)C(=O)[C@](C)=C(C)C#N)(F)OCC=C1C,CCOC1C(C)=CCOC1(F)NCC=CNC(=O)C(=O)C(C)=C(C)C#N,True,True
239,[C][N][C][=Branch1][C][=O][C][Branch2][Ring1][C][O][C][=C][C][Branch1][C][C][=Branch1][C][=O][C][C@H1][Branch1][#Branch1][O][C][C][Ring1][Branch1][=O][C][=C][C][Ring1][S][C][Ring2][Ring1][Branch1][C][C][=C][Branch1][C][F][C][=C][C][F][C][C][F][C][Ring1][#Branch2][=O],C1NC(=O)C2(OC=CC(C)(O)C3[C@H1]OCC3=O)C=CC2C1CC=C(F)C=CCF,CC(O)(C=COC12C=CC1C(CC=C(F)C=CCF)CNC2=O)C1[CH]OCC1=O,True,True
240,[C][O][C][=C][C][=C][Branch1][S][C][=C][Branch1][#Branch1][N][C][Branch1][C][N][=O][=C][C][=N][C][=C][C][Branch2][Ring1][=Branch1][C][C][Branch1][C][C][Branch1][C][C][C@H1][Branch1][#Branch2][C][=Branch1][C][=O][O][=C][Ring1][S],COC=CC=C(C=C(NC(N)=O)CC=NC=C)CCC(C)(C)[C@H1]C(=O)OC,C=CN=CCC(=CC(=CC=COC)CCC(C)(C)[CH]C(=O)OC)NC(N)=O,True,True
241,[C][C][O][C][=C][C][=C][C][=Branch1][C][=O][C][C][=C][C][=N][C@@H1][Ring1][Branch1][N][C][=Branch1][C][=O][C][=C][C][C@@][Ring1][Branch1][C][F][C][Ring1][=Branch2][C][Branch1][C][C][=C][Ring2][Ring1][Ring2][O][C][C][=C][Ring1][Branch1],CCOC=CC=CC(=O)CC1=CC=N[C@@H1]1NC(=O)C=CC[C@@]CF,CCOC=CC=CC(=O)CC1=CC=N[C@@H]1NC(=O)C=CC[C]CF,True,True
242,[C][N][C][=C][N][=C][C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][Ring1][Branch2][N][=C][C][C@@H1][Branch1][=Branch2][C][=C][C][O][=C][C][=N][C][=C][C][Ring1][#Branch1][=C][Ring2][Ring1][Branch1],C1NC=CN=C2C1(C(=O)OC)N=CC[C@@H1](C=CCOCC=NC)CC=C2,CN=CCOCC=C[C@H]1CC=CC2=NC=CNCC2(C(=O)OC)N=CC1,True,True
243,[C][=C][C][=C][C][Branch1][S][C][=Branch1][C][=O][=Branch1][C][=O][O][C][C][=C][C][=C][Ring1][=N][N][C][=Branch1][C][=O][O][C][C][O][C][=Branch1][C][=O][O][=C][Branch1][C][C][C][=Branch1][C][=O][C][C][C@H1][Branch1][C][N][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][S],C=C1C=CC(C(=O)C=O)NC(=O)OCCOC(=O)OC(C)C(=O)CC[C@H1]1N,C=C1C=CC(C(=O)C=O)NC(=O)OCCOC(=O)OC(C)C(=O)CC[C@H]1N,True,True
244,[C][N][C][=Branch1][C][=O][N][Branch1][C][N][C][=C][Branch1][=N][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][Branch1][=Branch2][N][Ring1][O][C][Branch1][C][C][=C][NH1][C][=C][C][=C][Ring1][=Branch2][F][C][=C][Ring2][Ring1][=Branch2][C][Branch1][C][F][F],CNC(=O)N(N1)C=C(C=CC(C(=O)O)CN1C(C)=C)[NH1]C=CC=CF,C=C(C)N1CC(C(=O)O)C=CC(NC=CC=CF)=CN(C(=O)NC)N1,True,True
245,[O][=C][C][O][N][=C][C][C][=C][Branch1][=Branch2][C@@H1][C][C][=C][C][=C][C][C@@H1][Ring1][=Branch1][N][C][=C][Branch1][#Branch2][C][=C][C][=C][N][Branch2][Ring1][=Branch1][C][=C][Ring1][=Branch1][C][#N][=C][=C][Ring1][=C][Ring2][Ring1][=Branch2][Ring2][Ring1][Branch1],O=CCON=CCC=C[C@@H1]CC=CC=CC[C@@H1],[CH]CC=CC=CC[CH]C=CCC=NOCC=O,True,True
246,[O][C][=C][C][=C][C][=Branch1][C][=O][NH1][C][Branch1][C][Cl][C][Ring1][=Branch2][Branch1][=N][C][=C][C][=C][C][Branch1][#Branch1][C][=C][Ring1][=Branch1][F][O][C][C][=C][C][Branch1][C][C][=C][Ring1][=N],OC=C1C=CC(=O)[NH1]C(Cl)C1(C=C2C=CCC=C2F)CC=CC(C)=C,C=C(C)C=CCC1(C=C2C=CCC=C2F)C(=CO)C=CC(=O)NC1Cl,True,True
247,[C][C][Branch1][C][C][Branch1][C][O][=C][C][=C][Ring1][=Branch1][C][N][C][Branch1][Branch2][C][C][=Branch1][C][=O][C][=C][Ring1][#Branch2][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=N][Ring1][=Branch2],C1C(C)(O)CC=CCNC1(CC(=O)C=C)OC(=O)C=CC2=CC=C(C)C=C2C=N,C=CC(=O)CC1(OC(=O)C=Cc2ccc(C)cc2C=N)CC(C)(O)CC=CCN1,True,True
248,[C][C][=N][C][Branch2][Ring1][Ring2][N][C][O][C][C][C][Ring1][=Branch1][=C][C][=C][Branch1][=Branch2][C][=Branch1][C][=O][C][N][C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Ring1][O][C][=C][Ring2][Ring1][#Branch2][C][=N][Ring2][Ring1][N],CC=NC(N1COCCC1=CC=CC(=O)CN2CC)=CC=C2C=CC=C(OC)CC=N,CC=NC1=CC=C(C=CC=C(CC=N)OC)N(CC)CC(=O)C=CC=C2CCOCN21,True,True
249,[O][=C][C][C][Branch1][=Branch2][C][=C][C][C][C][Ring1][=Branch1][N][C][=Ring1][O][C][=C][C][Branch1][#Branch2][C][=C][C][=Branch1][C][=O][Cl][C][=C][Ring1][Branch2][C][C][Ring1][#C][C][C][O][Ring2][Ring1][Branch1],O=CCC1(C=CC23CC1N)CC=CC2(C=CC(=O)Cl)CC3CCO,NC1CC23C=CC1(CC=O)CC=CC2(C=CC(=O)Cl)CC3CCO,True,True
250,[C][C][N][C][=C][C][Branch1][#Branch1][C][N][C][#N][C][C][N][C][Branch1][C][N][C][=C][Branch1][C][F][C][=C][C][=C][NH1][Ring1][N][C][=C][C][Branch1][C][C][=N][Ring1][=Branch1][=N][C][Ring2][Ring1][Branch1][Branch1][C][C][C][=C][C][Ring1][=Branch2][=O],CCNC=CC(CNC#N)NC(N)C=C(F)C=CC=C[NH1],CCNC=CC(CNC#N)NC(N)C=C(F)C=CC=C[NH],True,True
251,[C][C][C][=Branch1][C][=O][N][C][=Branch1][=Branch2][=C][C][Branch1][=C][C][O][C][C][=Branch1][C][=O][C][C][O][Ring1][Branch2][C][C][=Branch1][C][=O][O][C][C][Ring2][Ring1][Branch1][C][=N][N][=C][C][=C][Ring1][=C][C][C][Ring2][Ring1][#Branch1],C1CC(=O)NC(=C2CC3OCC(=O)C4CO3)C(=O)OCC1C=NN=CC=C4CC2,O=C1CCC2C=NN=CC=C3CCC(=C(N1)C(=O)OC2)CC1OCC(=O)C3CO1,True,True
252,[C][C][=C][N][C][Branch2][Ring2][Branch2][C][=N][C][=C][Branch1][C][O][C][C][=C][Ring1][N][C][=C][C][=N][C],CC1=CNCC=NC=C(O)CC=C1C=CC=NC,CN=CC=CC1=CCC(O)=CN=CCNC=C1C,True,True
253,[C][C][C][=C][C][C][Branch2][Ring1][#C][C][=N][C][=C][C][=C][C][Branch1][C][C][Branch2][Ring1][=Branch1][C][C][=C][C][Branch1][Ring1][N][Cl][=C][Ring1][S][C][=C][Ring1][=C][C][Branch1][C][Cl][=C][Ring2][Ring1][#Branch1][O][C][=C][Ring2][Ring1][Ring1][O],CCC=C1CC2(C=NC=C3C4=CC(C)CC=CC(NCl)=C2C=C3C(Cl)=C1)OC=C4O,CCC=C1C=C(Cl)C2=CC3=C(NCl)C=CCC(C)C=C4C(O)=COC3(C=NC=C42)C1,True,True
254,[C][O][C][=C][C][Branch1][C][Cl][=C][N][=C][Ring1][=Branch1][C@@H1][C][C][=C][Ring1][Branch1][C][C][=O][C][C][C][Ring1][#Branch1][=C][C][C][O][Ring1][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=O][C][C][Ring1][#Branch2],COC=C1C(Cl)=CN=C1[C@@H1]CC=CCC=O,COC=C1C(Cl)=CN=C1[CH]CC=CCC=O,True,True
255,[N][N][=N][NH1][N][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][Ring1][O][C][Branch2][Ring2][C][C][=C][Branch1][C][C][S][C][=C][Branch1][Ring1][N][F][C][=N][Ring1][Branch2][C][=C][Ring2][Ring1][=Branch1][C][=N][O][=C][Ring2][Ring1][Ring1][N][=C][Ring2][Ring1][O],N1N=N[NH1]N=C1C=CC#COC,COC#CC=CC1=NNN=NN1,True,True
256,[C][=C][C][=C][Branch2][Ring1][=N][N][Ring1][#Branch1][C][=C][Branch1][=Branch2][C][C][=C][C][=C][Ring1][=Branch1][O][C][C][=Ring1][S][C][C][=Branch1][C][=O][N][=C][Ring1][=Branch1][C][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][=Branch1],C12=CC=C(N1C=C(CC=CC=CO)CC23CC(=O)N=C3)CC=C4C(C)=CC=C4,CC1=CC=CC1=CCc1ccc2n1C=C(CC=CC=CO)CC21C=NC(=O)C1,True,True
257,[N][C@@H1][C][Branch1][C][F][C][=C][C][Branch2][Ring2][P][C][=C][C][C][Ring1][Branch1][=N][C][O][C][=C][Branch1][=C][N][C][C][=Branch1][C][=O][C@@][Ring1][#Branch1][Ring1][S][C][=C][N][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring2][Ring1][=Branch2][C][C][O][C][Ring2][Ring1][S],N[C@@H1]C(F)C=C1C2C=CCC2=NCOC3=C(NCC(=O)[C@@]31C4=C)N=C(Cl)C=C4,C=C1C=CC(Cl)=NC2=C3OCN=C4CC=CC4C(=CC(F)[CH]N)[C@]13C(=O)CN2,True,True
258,[C][C][C][=C][Branch1][P][N][C][=C][Branch2][Ring2][Ring2][C][C][=C][Branch1][Ring1][C][O][C][=C][C][Branch1][C][Cl][=C][N][=C][Branch1][C][C][C][Branch1][C][F][=C][Ring1][=N][C@H1][Branch1][C][N][C][C][Ring1][Branch2][O][C][Branch1][C][C][=C][Ring2][Ring1][O],CCC=C(N1C=CCC=C(C2O)C=CC(Cl)=CN=C(C3)C(F)=C2[C@H1](N)CC3O)C(C)=C1,CCC=C1C(C)=CN1C=CCC=C1C=CC(Cl)=CN=C2CC(O)C[C@@H](N)C(=C2F)C1O,True,True
259,[C][C][#C][C][Branch2][Ring1][=C][C][N][C@][Branch1][P][C][C][O][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][Branch1][C][C][N][Ring1][=N][C][#C][C][Branch1][C][C][=C][C][#N][C][Branch1][C][F][Branch1][C][C][C][=Ring1][#Branch1][O][C],C1C#CC(CN[C@]1(CCOC(=O)NCC(C)N)C#CCC)=CC#N,CCC#C[C@]1(CCOC(=O)NCC(C)N)CC#CC(=CC#N)CN1,True,True
260,[C][N][C][Branch1][C][F][=C][C][#C][C][=C][C][=C][C][Branch1][O][C][C][=C][C][Branch2][Ring1][=Branch1][O][=C][C][=C][Branch1][C][F][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][=C][C][Ring1][=Branch1][C][S][Ring1][N][C],CNC(F)=CC#CC=CC=CC(CC=CCOCC=C(F)C1=C(F)C2=CC=C1CC2)CSC,CNC(F)=CC#CC=CC=CC(CC=CCOCC=C(F)c1c2ccc(c1F)CC2)CSC,True,True
261,[S][=C][C][Branch1][C][Br][Branch1][C][O][C][C][=C][C][Ring1][N][C][=C][C][Branch1][C][Cl][=N][C][=C][Ring1][N][C][=C][C][Ring1][=Branch1],S1=CC(Br)(O2)CC=CC1C=CC(Cl)=NC=C2C=CC,CC=CC1=CN=C(Cl)C=CC2C=CCC(Br)(C=[SH]2)O1,True,True
262,[C][O][C][=C][C][=C][N][Branch2][Ring1][=Branch1][C][Branch1][#Branch2][C][C][Branch1][C][C][C][C][P][=Branch1][C][=O][O][C][=C][C][=Branch1][C][=O][C][C][Ring1][#Branch2][=O][=C][C][=C][Ring2][Ring1][Branch2][C][Branch1][C][C][Branch1][C][C][Br],COC=CC=CN(C(CC(C)CC1P=O)OC=CC=O)CC1=O,COC=CC=CN1CC(=O)C(P=O)CC(C)CC1OC=CC=O,True,True
263,[O][=C][Branch1][C][Cl][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch2][Ring1][O][C][C][=Branch1][C][=O][C][C][=C][C][O][Ring2][Ring1][Branch1][=N][C][C][Branch1][Branch2][N][C][C][C@@H1][Branch1][C][C][C][Ring1][=Branch1][C][C][Ring2][Ring1][O][C][C][Ring1][S],O=C(Cl)C1=C2C=C3C=C1C2(CC(=O)CC=CCO)CCCC3,O=C(CC=CCO)CC12CCCCc3cc1c(C(=O)Cl)c2c3,True,True
264,[C][C][C][C][C][=C][Branch2][Ring1][Ring2][O][C][C][=C][C][=C][Branch1][C][Br][C][=C][C][=C][Ring1][#Branch1][N][Branch1][C][C][C][=C][C][C][NH1][C][=Ring1][#Branch2][C][C][N][C][Ring1][=Branch1],CCCCC=C(OCC=CC1=C(Br)C=CC2=C1NC)C=CCC[NH1]C2CCNC,CCCCC=C1C=CCCNC(CCNC)c2ccc(Br)c(c2NC)C=CCO1,True,True
265,[C][O][C][Branch1][C][N][=C][C][C][Branch1][C][N][C][C][Ring1][#Branch1][Branch1][C][F][O][C][C][F][C][C][=Branch1][C][=O][O][C][Ring2][Ring1][C][Ring1][#Branch2],COC(N1)=CCC(N)CC1(F)OCCF,COC1=CCC(N)CC(F)(OCCF)N1,True,True
266,[C-1][#N+1][C][=C][C][=C][Branch1][=C][O][C][=C][Ring1][#Branch1][C][O][S][Ring1][=Branch1][=Branch1][C][=O][C][N][Branch1][=N][C][=C][O][C][Branch1][Ring1][C][#N][=C][C][=C][Ring1][Branch2][C][#N][=C][Ring2][Ring1][#Branch2][C][=C][C][Branch1][Branch1][C][C][C][=C][Ring1][#Branch1],[C-1]#[N+1]C1=CC=C(OC=C1COS=O)CN(C=C2OC(C#N)=CC=C2)C#N,[C-]#[N+]C1=CC=C(CN(C#N)C=C2C=CC=C(C#N)O2)OC=C1CO[SH]=O,True,True
267,[C][O][C][C][=C][C][C][C][=Branch2][Ring1][=C][=C][C][=C][Branch1][=C][S][C][=Branch1][C][=O][C][C][=C][Branch1][C][O][C][=C][Branch1][C][F][C][C][=C][Ring1][N][C][=C][Ring2][Ring1][Branch1][C][=C][Ring1][O][C][Branch1][C][C][=C],COCC1=CCCC1=CC=C(SC(=O)CC=C(O)C=C)CF,C=CC(O)=CCC(=O)SC(=CC=C1CCC=C1COC)CF,True,True
268,[C][C][#C][C][Branch1][C][C][=C][Branch2][Ring2][#Branch1][S][C][=C][Branch1][C][Br][C][Branch1][#Branch1][C][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=C][C][=C][Branch1][=Branch2][\C][=C][Ring1][=Branch1][C][C][=C][Ring2][Ring1][=N][C],C1C#CC(C)=CSC=C(Br)C(CC(=O)C)=CC(C2)=CC=C(\C=C2CC=C1)C,CC(=O)CC1=CC2=CC=C(C)C=C(CC=CCC#CC(C)=CSC=C1Br)C2,True,True
269,[C][C][=C][C][=C][Branch2][Ring1][N][C][=C][Ring1][Ring2][C][C][=C][C][Branch1][#Branch2][C][=C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][Branch1][C][F][C][Branch1][Ring1][C][Cl][C][=C][Ring1][#C][O][C][C][=C][Ring2][Ring1][S],C1C=CC2=C(C=C2CC=CC(C=C3C4=CC=CC=C4)C=CF)C(CCl)C=C3OCC=C1,FC=CC1C=CCC2=CC3=C2C=CCC=CCOC(=CC3CCl)C(c2ccccc2)=C1,True,True
270,[C][=C][C][O][C][C][=C][Branch1][#Branch1][N][C][=Branch1][C][=O][C][Ring1][Ring1][C][O][N][=C][C][Branch1][=N][C][=C][C][Branch1][C][F][Branch1][C][F][C][O][=C][Branch1][C][Cl][C][=C][Ring1][N][Cl][C][C][Ring2][Ring1][=Branch2],C=CCOC1C=C1NC(=O)C,C=CCOC1C=C1NC(C)=O,True,True
271,[C][C][Branch1][C][C][C][=N][C][C][=C][Branch2][Ring1][N][C][=C][C][C][=C][C][Branch1][N][C][=C][C][Branch1][C][C][=C][C][Ring1][=Branch1][=C][Ring1][S][C][=C][C][=Ring2][Ring1][Ring1][=N][C][=C][C][Branch1][C][C][=C][Ring2][Ring1][Branch2],C1C(C)C=NC=2C3=C(C=CCC=CC1(C4=CC(C)=CC4=C)C=CC=2)NC=CC(C)=C3,C=C1C=C(C)C=C1C12C=CC=C(N=CC(C)C1)C1=C(C=CCC=C2)NC=CC(C)=C1,True,True
272,[C][C][C@@H1][Branch1][=Branch1][C][C][O][C][C][=C][Ring1][#Branch1][C][=C][Branch2][Ring1][O][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][Branch1][Ring1][C][=O][S][=C][Ring1][=Branch1][C][=O][C][=C][Ring1][S][C][=C][Ring2][Ring1][Branch1][C],C1C[C@@H1](CCOCC)CC=C1C(=O)N(C)C2=C(C=O)S=C2C=O,CCOCC[C@H]1CC=C(C(=O)N(C)C2=C(C=O)[SH]=C2C=O)CC1,True,True
273,[C][=C][C][=C][C][Branch2][Ring1][=Branch1][C][O][C][Branch1][S][C][=Branch1][C][=O][C][=Branch1][C][=O][C][C][Ring1][Ring1][C][O][C][C@@H1][Ring1][=Branch1][C@][Branch1][C][C][N][Ring2][Ring1][C][Branch1][C][F][=C][C][Ring2][Ring1][Ring1],C1=CC=C2C1(COC(C(=O)C(=O)CCCOC)[C@@H1])[C@](C)N2CF,[CH]C(OCC12C=CC=C1N(CF)[C]2C)C(=O)C(=O)CCCOC,True,True
274,[C][O][C][=C][C][Branch1][N][N][C][C][=Branch1][C][=O][/C][=C][/I][C][=Branch1][C][=O][O][C][Ring1][=Branch1][C][C][C][=C][C][Ring1][Branch1][C][=N][Ring2][Ring1][C][N][C][C][C][Ring1][=Branch1][O][Ring1][#Branch2][C][=C][Ring1][=Branch1],COC=CC(NCC(=O)/C=C/I)C=O,COC=CC(C=O)NCC(=O)/C=C/I,True,True
275,[C][S][C][=C][C][Branch1][=N][C][=Branch1][C][=O][N][=C][Branch1][Branch2][O][C][=N][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C][N][C][=C][C][=C][Branch1][=C][C][=C][Ring1][#Branch1][C][Branch1][C][C][=C][Branch1][C][O][C][=N][Ring2][Ring1][Ring1][O],CSC=CC(C(=O)N=COC1=NC2=CCO)=C1CN3C=CC=C(C=C3C(C)=C(O)C)N2O,CSC=CC1=C2CN3C=CC=C(C=C3C(C)=C(C)O)N(O)C(=CCO)N=C2OC=NC1=O,True,True
276,[O][C][C][Branch1][C][F][C][=C][N][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][Branch1][Ring1][N][C][C][O][Ring1][#Branch1][C][C][Ring1][#C][C][Branch1][C][Cl][C],OCC(F)C=CNC(=O)OCC=CC1=CC(NC)CO1,CNC1C=C(C=CCOC(=O)NC=CC(F)CO)OC1,True,True
277,[C][C][C][=C][C][=C][C][=Branch1][C][=O][N][C][=Branch1][C][=S][C][C][=C][C][N][C][=C][C][=C][C][Branch1][C][N][=C][C][=N][Ring1][=Branch1],CCC=CC=CC(=O)NC(=S)CC=CCNC=CC=C1C(N)=CC=N1,CCC=CC=CC(=O)NC(=S)CC=CCNC=CC=C1N=CC=C1N,True,True
278,[C][C][=C][C][=Branch1][C][=O][C][=C][Ring1][Branch1][N][C][=Branch1][C][=O][S][C][Branch1][C][C][C@@H1][Branch1][=Branch1][O][C][=C][C][Branch1][C][F][=C][C][Ring2][Ring1][Ring1][=O][O][C][=C][Branch1][C][C][C][C][Ring1][=Branch1],CC=C1C(=O)C=C1NC(=O)SC(C)[C@@H1](OC=CCF)CC=O,CC=C1C(=O)C=C1NC(=O)SC(C)[C@H](CC=O)OC=CCF,True,True
279,[C][O][C][C][Branch2][Ring1][C][N][S][C][=Branch1][C][=O][C][O][C][C][=Branch1][C][=O][NH1][C][Branch1][C][N][Branch1][C][F][C][Branch1][C][C][O][C][F][C][=Ring1][O][C][#N][=C][N][Branch1][C][F][N][=C][Ring2][Ring1][=Branch1][N][C][=O],COCC(NSC(=O)COCC(=O)[NH1]CN)(F)C(C)OCF,COCC(F)(NSC(=O)COCC(=O)NCN)C(C)OCF,True,True
280,[F][C][=C][C][=C][N][=N][C][=Branch1][N][=C][Branch2][Ring1][C][=C][NH1][C][=C][Branch1][Ring1][C][O][C][Branch1][C][C][=C][Ring1][#Branch1][C][C][Branch1][C][N][Ring1][N][C][Branch1][C][C][=N][Ring2][Ring1][C][=C][Ring2][Ring1][C][F],FC=CC=CN=NC(=CC[NH1]C1=C(CO)C(C)=C1CC)CNC(C)=N,CCC1=C(C)C(CO)=C1NCC=C(CNC(C)=N)N=NC=CC=CF,True,True
281,[C][C][C][C][C][C][Branch2][Ring1][=N][C][O][C][=C][N][=C][N+1][=Branch1][C][=O][O-1][C][=C][C][Branch1][C][N][=C][Ring1][=Branch2][C][Ring1][#C],CCCCCCCOC=CN=C[N+1](=O)[O-1],CCCCCCCOC=CN=C[N+](=O)[O-],True,True
282,[F][C][#C][C][=C][C][=C][#Branch1][C][=Branch1][C][=O][N][O][C][C][Ring1][#Branch1][C][=C][Ring1][C][=C][C][=C][C][Branch2][Ring1][C][N][=C][C][=C][Ring1][=Branch2][O][C][=N][C][=C][Branch1][N][C][C][=C][Ring1][=Branch1][F][C][=C][Ring2][Ring1][=N],FC#CC=CC=CC=O,O=CC=CC=CC#CF,True,True
283,[O][=C][N][C][=C][C][Branch1][=Branch1][C][Branch2][Ring2][C][F][C][=C][C][Branch2][Ring1][C][N][=C][Branch2][Ring1][C][O][N][Branch1][C][F][C][=N][C][=C][Branch1][C][C][C][=C][Ring1][=Branch2][C][C][Ring1][=C][N][Branch1][C][C][C][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2][Br],O=CNC=CC(CF)(C)C=CC=CBr,CC(C=CC=CBr)(C=CNC=O)CF,True,True
284,[C][N][C@H1][Branch1][C][N][=C][Branch1][=Branch2][C][Branch1][C][N][=C][Branch1][C][S][C][=C][Branch1][C][Cl][N][=C][C][NH1][C][=C][C][=C][Ring1][#Branch1][C][=C][N][=C][Ring1][P],CN[C@H1](N)C(C(N)=C1S)C=C(Cl)N=C2C[NH1]C=CC=C2C=CN=C1,CN[C@H](N)C1C=C(Cl)N=C2CNC=CC=C2C=CN=CC(S)=C1N,True,True
